cash,co_id,stock,time
0.58,2303,0.0,2018
0.7,2303,0.0,2017
0.5,2303,0.0,2016
0.55,2303,0.0,2015
0.55,2303,0.0,2014
0.01,2303,0.0,2013
0.4,2303,0.0,2012
0.49980232,2303,0.0,2011
1.11164,2303,0.0,2010
