cash,co_id,stock,time
3.75,4904,0.0,2018
3.037,4904,0.0,2017
3.129,4904,0.0,2016
3.174,4904,0.0,2015
3.167,4904,0.0,2014
3.164,4904,0.0,2013
2.928,4904,0.0,2012
2.469,4904,0.0,2011
2.5,4904,0.0,2010
