cash,co_id,stock,time
1.8,1402,0.0,2018
1.2,1402,0.0,2017
0.8,1402,0.0,2016
1.0,1402,0.0,2015
1.2,1402,0.0,2014
1.3,1402,0.0,2013
1.3,1402,0.2,2012
1.7,1402,0.3,2011
2.0,1402,0.3,2010
