cash,co_id,stock,time
0.85,2352,0.0,2018
1.35,2352,0.0,2017
1.32,2352,0.0,2016
0.55,2352,0.0,2015
0.6,2352,0.0,2014
0.0,2352,0.0,2013
0.0,2352,0.0,2012
0.0,2352,0.0,2011
0.5,2352,0.2,2010
