at,cash,co_id,stock,time
108/03/22,0.0,2888,0.0,2018
nan,0.35,2888,0.15,2017
nan,0.2,2888,0.0,2016
nan,0.0,2888,0.0,2015
nan,0.10207581,2888,0.40830327,2014
nan,0.0603,2888,0.54233766,2013
nan,0.02915635,2888,0.26240717,2012
nan,0.0,2888,0.0,2011
nan,0.0,2888,0.0,2010
