at,cash,co_id,stock,time
108/03/25,0.0,2609,0.0,2018
nan,0.0,2609,0.0,2017
nan,0.0,2609,0.0,2016
nan,0.0,2609,0.0,2015
nan,0.0,2609,0.0,2014
nan,0.0,2609,0.0,2013
nan,0.0,2609,0.0,2012
nan,0.0,2609,0.0,2011
nan,1.25,2609,1.0,2010
