cash,co_id,stock,time
6.0,2454,0.0,2018
7.5,2454,0.0,2017
8.0,2454,0.0,2016
11.0,2454,0.0,2015
22.0,2454,0.0,2014
15.0,2454,0.0,2013
0.5,2454,0.0,2012
9.0,2454,0.0,2011
20.0,2454,0.0,2010
