cash,co_id,stock,time
1.12,2633,0.0,2018
0.75,2633,0.0,2017
0.6,2633,0.0,2016
0.65,2633,0.0,2015
0.0,2633,0.0,2014
0.0,2633,0.0,2013
0.0,2633,0.0,2012
0.0,2633,0.0,2011
0.0,2633,0.0,2010
