cash,co_id,stock,time
0.2,2314,0.0,2018
0.2,2314,0.0,2017
0.12,2314,0.0,2016
0.0,2314,0.0,2015
0.0,2314,0.0,2014
0.0,2314,0.0,2013
0.0,2314,0.0,2012
0.0,2314,0.0,2011
0.0,2314,0.0,2010
