cash,co_id,stock,time
2.8,1102,0.0,2018
1.2,1102,0.0,2017
0.9,1102,0.0,2016
1.1,1102,0.0,2015
2.2,1102,0.0,2014
1.8,1102,0.2,2013
1.7,1102,0.2,2012
2.3,1102,0.3,2011
1.9,1102,0.2,2010
