cash,co_id,stock,time
8.8,2912,0.0,2018
25.0,2912,0.0,2017
8.0,2912,0.0,2016
7.2,2912,0.0,2015
7.0,2912,0.0,2014
5.15,2912,0.0,2013
4.85,2912,0.0,2012
4.8,2912,0.0,2011
4.9,2912,0.0,2010
