cash,co_id,stock,time
0.5,2409,0.0,2018
1.5,2409,0.0,2017
0.56,2409,0.0,2016
0.35,2409,0.0,2015
0.5,2409,0.0,2014
0.01,2409,0.0,2013
0.0,2409,0.0,2012
0.0,2409,0.0,2011
0.4,2409,0.0,2010
