cash,co_id,stock,time
7.15365144,2408,0.0,2018
3.6229488,2408,0.0,2017
1.5,2408,0.0,2016
2.8,2408,0.0,2015
2.0,2408,0.0,2014
0.0,2408,0.0,2013
0.0,2408,0.0,2012
0.0,2408,0.0,2011
0.0,2408,0.0,2010
