cash,co_id,stock,time
15.0,2357,0.0,2018
15.0,2357,0.0,2017
17.0,2357,0.0,2016
15.0,2357,0.0,2015
17.0,2357,0.0,2014
19.5,2357,0.0,2013
19.0,2357,0.0,2012
14.5,2357,0.0,2011
14.0,2357,2.2,2010
