at,cash,co_id,stock,time
108/04/25,0.0,2837,0.0,2018
nan,0.702556,2837,0.0,2017
nan,0.36932438,2837,0.0,2016
nan,0.39117626,2837,0.0,2015
nan,1.2,2837,0.0,2014
nan,1.31,2837,0.0,2013
nan,0.0,2837,0.0,2012
nan,0.0,2837,0.0,2011
nan,0.0,2837,0.0,2010
