cash,co_id,stock,time
5.8,1301,0.0,2018
5.7,1301,0.0,2017
4.6,1301,0.0,2016
3.6,1301,0.0,2015
1.7,1301,0.0,2014
1.9,1301,0.0,2013
1.2,1301,0.4,2012
4.0,1301,0.0,2011
6.8,1301,0.0,2010
