cash,co_id,stock,time
0.50838555,2887,0.2079759,2018
0.54205596,2887,0.44350041,2017
0.52525619,2887,0.42975499,2016
0.48267681,2887,0.72401532,2015
0.0508463,2887,0.0,2014
0.42597815,2887,0.99394902,2013
0.22272895,2887,0.8909158,2012
0.22387,2887,0.89548,2011
0.23,2887,0.7,2010
