cash,co_id,stock,time
2.5,2330,0.0,2019 Q2
2.0,2330,0.0,2019 Q1
8.0,2330,0.0,2018
8.0,2330,0.0,2017
7.0,2330,0.0,2016
6.0,2330,0.0,2015
4.49987539,2330,0.0,2014
3.0,2330,0.0,2013
2.9995522,2330,0.0,2012
2.99948071,2330,0.0,2011
2.99951,2330,0.0,2010
