cash,co_id,stock,time
0.71,2884,0.711,2018
0.6126,2884,0.6126,2017
0.49080461,2884,0.74083715,2016
0.43,2884,1.0,2015
0.4346757,2884,0.8693514,2014
0.27642623,2884,0.89169752,2013
0.3,2884,1.0,2012
0.2,2884,0.5,2011
0.2,2884,0.7,2010
