cash,co_id,stock,time
1.7,2886,0.0,2018
1.5,2886,0.0,2017
1.42,2886,0.0,2016
1.5,2886,0.0,2015
1.4,2886,0.0,2014
1.11,2886,0.0,2013
1.1,2886,0.0,2012
0.85,2886,0.15,2011
0.9,2886,0.2,2010
