co_id,eps,time
2408,0.90,2019 Q2
2408,1.18,2019 Q1
2408,12.8,2018
2408,4.15,2018 Q3
2408,3.68,2018 Q2
2408,2.39,2018 Q1
2408,14.36,2017
2408,3.09,2017 Q3
2408,2.36,2017 Q2
2408,1.19,2017 Q1
2408,8.67,2016
2408,0.51,2016 Q3
2408,0.14,2016 Q2
2408,0.68,2016 Q1
2408,7.07,2015
2408,1.94,2015 Q3
2408,1.75,2015 Q2
2408,2.61,2015 Q1
2408,11.77,2014
2408,3.11,2014 Q3
2408,2.54,2014 Q2
2408,0.26,2014 Q1
2408,0.34,2013
2408,0.08,2013 Q3
2408,0.07,2013 Q2
2408,0.02,2013 Q1
