co_id,eps,time
2301,1.03,2019 Q2
2301,0.63,2019 Q1
2301,3.42,2018
2301,1.14,2018 Q3
2301,0.76,2018 Q2
2301,0.45,2018 Q1
2301,1.13,2017
2301,-1.47,2017 Q3
2301,0.76,2017 Q2
2301,0.85,2017 Q1
2301,4.05,2016
2301,1.37,2016 Q3
2301,0.84,2016 Q2
2301,0.74,2016 Q1
2301,3.11,2015
2301,0.71,2015 Q3
2301,0.62,2015 Q2
2301,0.71,2015 Q1
2301,2.8,2014
2301,0.67,2014 Q3
2301,0.88,2014 Q2
2301,0.62,2014 Q1
2301,3.83,2013
2301,1.06,2013 Q3
2301,0.98,2013 Q2
2301,0.7,2013 Q1
