co_id,eps,time
2382,1.03,2019 Q2
2382,0.81,2019 Q1
2382,3.92,2018
2382,1.22,2018 Q3
2382,0.92,2018 Q2
2382,0.71,2018 Q1
2382,3.73,2017
2382,1.04,2017 Q3
2382,1.03,2017 Q2
2382,0.72,2017 Q1
2382,3.93,2016
2382,1.03,2016 Q3
2382,0.91,2016 Q2
2382,0.94,2016 Q1
2382,4.62,2015
2382,1.51,2015 Q3
2382,0.88,2015 Q2
2382,0.95,2015 Q1
2382,4.9,2014
2382,1.23,2014 Q3
2382,1.06,2014 Q2
2382,1.21,2014 Q1
2382,4.84,2013
2382,1.21,2013 Q3
2382,1.05,2013 Q2
2382,1.16,2013 Q1
