co_id,eps,time
2357,2.27,2019 Q2
2357,2.94,2019 Q1
2357,5.7,2018
2357,4.5,2018 Q3
2357,1.8,2018 Q2
2357,3.2,2018 Q1
2357,20.93,2017
2357,7.86,2017 Q3
2357,2.7,2017 Q2
2357,4.92,2017 Q1
2357,25.85,2016
2357,8.05,2016 Q3
2357,5.55,2016 Q2
2357,5.6,2016 Q1
2357,23.02,2015
2357,5.67,2015 Q3
2357,6.27,2015 Q2
2357,4.96,2015 Q1
2357,26.21,2014
2357,7.82,2014 Q3
2357,6.45,2014 Q2
2357,5.87,2014 Q1
2357,28.66,2013
2357,6.63,2013 Q3
2357,6.33,2013 Q2
2357,8.04,2013 Q1
