co_id,eps,time
4938,1.33,2019 Q2
4938,0.51,2019 Q1
4938,4.25,2018
4938,1.08,2018 Q3
4938,1.12,2018 Q2
4938,0.8,2018 Q1
4938,5.66,2017
4938,1.4,2017 Q3
4938,1.34,2017 Q2
4938,1.51,2017 Q1
4938,7.5,2016
4938,2.09,2016 Q3
4938,1.55,2016 Q2
4938,1.58,2016 Q1
4938,9.23,2015
4938,2.31,2015 Q3
4938,1.82,2015 Q2
4938,2.48,2015 Q1
4938,6.24,2014
4938,2.03,2014 Q3
4938,0.65,2014 Q2
4938,1.18,2014 Q1
4938,4.16,2013
4938,1.08,2013 Q3
4938,0.61,2013 Q2
4938,1.01,2013 Q1
