co_id,eps,time
3045,1.16,2019 Q2
3045,1.13,2019 Q1
3045,5.01,2018
3045,1.21,2018 Q3
3045,1.39,2018 Q2
3045,1.28,2018 Q1
3045,5.21,2017
3045,1.46,2017 Q3
3045,1.4,2017 Q2
3045,1.46,2017 Q1
3045,5.63,2016
3045,1.46,2016 Q3
3045,1.51,2016 Q2
3045,1.39,2016 Q1
3045,5.76,2015
3045,1.53,2015 Q3
3045,1.45,2015 Q2
3045,1.4,2015 Q1
3045,5.56,2014
3045,1.39,2014 Q3
3045,1.54,2014 Q2
3045,1.52,2014 Q1
3045,5.79,2013
3045,1.58,2013 Q3
3045,1.47,2013 Q2
3045,1.42,2013 Q1
