co_id,eps,time
2314,0.00,2019 Q2
2314,0.01,2019 Q1
2314,0.23,2018
2314,0.11,2018 Q3
2314,0.02,2018 Q2
2314,0.01,2018 Q1
2314,0.73,2017
2314,0.12,2017 Q3
2314,0.28,2017 Q2
2314,0.27,2017 Q1
2314,0.81,2016
2314,0.18,2016 Q3
2314,0.15,2016 Q2
2314,0.13,2016 Q1
2314,0.1,2015
2314,0.36,2015 Q3
2314,-0.32,2015 Q2
2314,0.01,2015 Q1
2314,-1.35,2014
2314,-0.18,2014 Q3
2314,-0.34,2014 Q2
2314,-0.4,2014 Q1
2314,-2.28,2013
2314,-0.51,2013 Q3
2314,-0.27,2013 Q2
2314,-0.64,2013 Q1
