co_id,eps,time
2888,0.42,2019 Q2
2888,0.45,2019 Q1
2888,0.89,2018
2888,0.24,2018 Q3
2888,0.01,2018 Q2
2888,1.54,2018 Q1
2888,1.05,2017
2888,0.88,2017 Q3
2888,0.44,2017 Q2
2888,-0.29,2017 Q1
2888,0.48,2016
2888,0.25,2016 Q3
2888,0.16,2016 Q2
2888,-0.26,2016 Q1
2888,0.57,2015
2888,-0.22,2015 Q3
2888,0.28,2015 Q2
2888,0.34,2015 Q1
2888,0.7,2014
2888,0.43,2014 Q3
2888,0.16,2014 Q2
2888,0.13,2014 Q1
2888,1.11,2013
2888,0.43,2013 Q3
2888,-0.05,2013 Q2
2888,0.88,2013 Q1
