co_id,eps,time
2308,3.67,2019 Q2
2308,1.30,2019 Q1
2308,7.0,2018
2308,2.35,2018 Q3
2308,1.26,2018 Q2
2308,1.07,2018 Q1
2308,7.08,2017
2308,2.1,2017 Q3
2308,1.63,2017 Q2
2308,1.51,2017 Q1
2308,7.24,2016
2308,2.18,2016 Q3
2308,1.65,2016 Q2
2308,1.5,2016 Q1
2308,7.67,2015
2308,2.42,2015 Q3
2308,1.55,2015 Q2
2308,1.59,2015 Q1
2308,8.49,2014
2308,2.4,2014 Q3
2308,2.16,2014 Q2
2308,1.87,2014 Q1
2308,7.32,2013
2308,1.86,2013 Q3
2308,1.78,2013 Q2
2308,1.73,2013 Q1
