co_id,eps,time
1303,0.74,2019 Q2
1303,0.64,2019 Q1
1303,6.65,2018
1303,2.31,2018 Q3
1303,2.1,2018 Q2
1303,1.7,2018 Q1
1303,6.87,2017
1303,2.1,2017 Q3
1303,1.14,2017 Q2
1303,1.37,2017 Q1
1303,6.16,2016
1303,1.06,2016 Q3
1303,1.05,2016 Q2
1303,0.68,2016 Q1
1303,4.5,2015
1303,1.27,2015 Q3
1303,1.58,2015 Q2
1303,1.0,2015 Q1
1303,4.01,2014
1303,1.18,2014 Q3
1303,1.26,2014 Q2
1303,1.18,2014 Q1
1303,3.19,2013
1303,1.02,2013 Q3
1303,0.48,2013 Q2
1303,0.9,2013 Q1
