co_id,eps,time
2889,0.26,2019 Q2
2889,0.23,2019 Q1
2889,0.72,2018
2889,0.11,2018 Q3
2889,0.23,2018 Q2
2889,0.22,2018 Q1
2889,0.86,2017
2889,0.22,2017 Q3
2889,0.2,2017 Q2
2889,0.2,2017 Q1
2889,0.78,2016
2889,0.21,2016 Q3
2889,0.22,2016 Q2
2889,0.24,2016 Q1
2889,0.58,2015
2889,0.12,2015 Q3
2889,0.15,2015 Q2
2889,0.18,2015 Q1
2889,0.66,2014
2889,0.14,2014 Q3
2889,0.21,2014 Q2
2889,0.21,2014 Q1
2889,0.52,2013
2889,0.12,2013 Q3
2889,0.09,2013 Q2
2889,0.12,2013 Q1
