co_id,eps,time
2856,0.27,2019 Q2
2856,0.30,2019 Q1
2856,0.53,2018
2856,0.14,2018 Q3
2856,0.25,2018 Q2
2856,0.24,2018 Q1
2856,0.6,2017
2856,0.18,2017 Q3
2856,0.18,2017 Q2
2856,0.09,2017 Q1
2856,0.25,2016
2856,0.2,2016 Q3
2856,0.28,2016 Q2
2856,0.04,2016 Q1
2856,0.99,2015
2856,0.09,2015 Q3
2856,0.09,2015 Q2
2856,0.23,2015 Q1
2856,0.97,2014
2856,0.07,2014 Q3
2856,0.39,2014 Q2
2856,0.21,2014 Q1
2856,0.56,2013
2856,0.12,2013 Q3
2856,0.03,2013 Q2
2856,0.21,2013 Q1
