co_id,eps,time
4904,0.67,2019 Q2
4904,0.68,2019 Q1
4904,2.88,2018
4904,0.8,2018 Q3
4904,0.82,2018 Q2
4904,0.75,2018 Q1
4904,3.33,2017
4904,0.88,2017 Q3
4904,0.9,2017 Q2
4904,0.87,2017 Q1
4904,3.5,2016
4904,0.98,2016 Q3
4904,0.92,2016 Q2
4904,0.92,2016 Q1
4904,3.52,2015
4904,0.99,2015 Q3
4904,0.97,2015 Q2
4904,0.92,2015 Q1
4904,3.52,2014
4904,0.88,2014 Q3
4904,1.06,2014 Q2
4904,0.95,2014 Q1
4904,3.61,2013
4904,0.98,2013 Q3
4904,0.96,2013 Q2
4904,0.85,2013 Q1
