co_id,eps,time
2836,0.18,2019 Q2
2836,0.17,2019 Q1
2836,0.46,2018
2836,0.15,2018 Q3
2836,0.2,2018 Q2
2836,0.01,2018 Q1
2836,0.47,2017
2836,0.18,2017 Q3
2836,0.19,2017 Q2
2836,0.22,2017 Q1
2836,0.79,2016
2836,0.21,2016 Q3
2836,0.2,2016 Q2
2836,0.21,2016 Q1
2836,0.76,2015
2836,0.21,2015 Q3
2836,0.19,2015 Q2
2836,0.22,2015 Q1
2836,0.69,2014
2836,0.19,2014 Q3
2836,0.1,2014 Q2
2836,0.19,2014 Q1
2836,0.58,2013
2836,0.15,2013 Q3
2836,0.11,2013 Q2
2836,0.16,2013 Q1
