co_id,eps,time
2834,0.19,2019 Q2
2834,0.34,2019 Q1
2834,1.19,2018
2834,0.33,2018 Q3
2834,0.34,2018 Q2
2834,0.3,2018 Q1
2834,0.82,2017
2834,0.25,2017 Q3
2834,0.27,2017 Q2
2834,0.25,2017 Q1
2834,0.87,2016
2834,0.23,2016 Q3
2834,0.22,2016 Q2
2834,0.24,2016 Q1
2834,0.9,2015
2834,0.22,2015 Q3
2834,0.23,2015 Q2
2834,0.25,2015 Q1
2834,1.0,2014
2834,0.27,2014 Q3
2834,0.25,2014 Q2
2834,0.24,2014 Q1
2834,0.71,2013
2834,0.13,2013 Q3
2834,0.16,2013 Q2
2834,0.15,2013 Q1
