co_id,eps,time
2886,0.57,2019 Q2
2886,0.56,2019 Q1
2886,2.07,2018
2886,0.55,2018 Q3
2886,0.56,2018 Q2
2886,0.56,2018 Q1
2886,1.89,2017
2886,0.56,2017 Q3
2886,0.52,2017 Q2
2886,0.54,2017 Q1
2886,1.65,2016
2886,0.61,2016 Q3
2886,0.13,2016 Q2
2886,0.56,2016 Q1
2886,2.35,2015
2886,0.5,2015 Q3
2886,0.59,2015 Q2
2886,0.66,2015 Q1
2886,2.43,2014
2886,0.62,2014 Q3
2886,0.65,2014 Q2
2886,0.65,2014 Q1
2886,1.96,2013
2886,0.55,2013 Q3
2886,0.5,2013 Q2
2886,0.54,2013 Q1
