co_id,eps,time
6024,0.83,2019 Q2
6024,0.92,2019 Q1
6024,4.73,2018
6024,0.92,2018 Q3
6024,1.0,2018 Q2
6024,2.57,2018 Q1
6024,4.68,2017
6024,1.63,2017 Q3
6024,1.33,2017 Q2
6024,0.66,2017 Q1
6024,4.18,2016
6024,0.99,2016 Q3
6024,1.02,2016 Q2
6024,1.18,2016 Q1
6024,3.54,2015
6024,1.37,2015 Q3
6024,0.85,2015 Q2
6024,0.49,2015 Q1
6024,2.65,2014
6024,1.01,2014 Q3
6024,0.27,2014 Q2
6024,0.41,2014 Q1
6024,2.58,2013
6024,0.69,2013 Q3
6024,0.81,2013 Q2
6024,0.48,2013 Q1
