co_id,eps,time
2880,0.35,2019 Q2
2880,0.36,2019 Q1
2880,1.27,2018
2880,0.38,2018 Q3
2880,0.36,2018 Q2
2880,0.3,2018 Q1
2880,1.09,2017
2880,0.34,2017 Q3
2880,0.33,2017 Q2
2880,0.22,2017 Q1
2880,1.34,2016
2880,0.27,2016 Q3
2880,0.38,2016 Q2
2880,0.37,2016 Q1
2880,1.42,2015
2880,0.3,2015 Q3
2880,0.4,2015 Q2
2880,0.39,2015 Q1
2880,1.41,2014
2880,0.37,2014 Q3
2880,0.35,2014 Q2
2880,0.33,2014 Q1
2880,1.11,2013
2880,0.27,2013 Q3
2880,0.29,2013 Q2
2880,0.3,2013 Q1
