co_id,eps,time
2852,(0.23),2019 Q2
2852,1.25,2019 Q1
2852,1.63,2018
2852,0.58,2018 Q3
2852,0.82,2018 Q2
2852,0.47,2018 Q1
2852,1.53,2017
2852,0.85,2017 Q3
2852,0.01,2017 Q2
2852,0.51,2017 Q1
2852,1.59,2016
2852,0.65,2016 Q3
2852,0.11,2016 Q2
2852,0.39,2016 Q1
2852,0.65,2015
2852,-0.53,2015 Q3
2852,0.46,2015 Q2
2852,0.42,2015 Q1
2852,1.38,2014
2852,0.54,2014 Q3
2852,0.15,2014 Q2
2852,0.38,2014 Q1
2852,2.34,2013
2852,0.47,2013 Q3
2852,0.3,2013 Q2
2852,1.12,2013 Q1
