co_id,eps,time
2885,0.48,2019 Q2
2885,0.47,2019 Q1
2885,1.59,2018
2885,0.47,2018 Q3
2885,0.47,2018 Q2
2885,0.48,2018 Q1
2885,1.37,2017
2885,0.49,2017 Q3
2885,0.32,2017 Q2
2885,0.26,2017 Q1
2885,1.16,2016
2885,0.35,2016 Q3
2885,0.25,2016 Q2
2885,0.31,2016 Q1
2885,1.02,2015
2885,0.26,2015 Q3
2885,0.33,2015 Q2
2885,0.41,2015 Q1
2885,1.62,2014
2885,0.21,2014 Q3
2885,0.8,2014 Q2
2885,0.36,2014 Q1
2885,0.78,2013
2885,0.24,2013 Q3
2885,0.16,2013 Q2
2885,0.16,2013 Q1
