co_id,eps,time
2227,5.24,2019 Q2
2227,5.05,2019 Q1
2227,19.63,2018
2227,4.68,2018 Q3
2227,6.13,2018 Q2
2227,3.7,2018 Q1
2227,22.14,2017
2227,5.64,2017 Q3
2227,6.1,2017 Q2
2227,4.81,2017 Q1
2227,15.44,2016
2227,3.1,2016 Q3
2227,4.38,2016 Q2
2227,3.64,2016 Q1
2227,13.89,2015
2227,2.85,2015 Q3
2227,4.62,2015 Q2
2227,3.42,2015 Q1
2227,21.75,2014
2227,4.81,2014 Q3
2227,4.27,2014 Q2
2227,3.99,2014 Q1
2227,24.33,2013
2227,6.59,2013 Q3
2227,5.93,2013 Q2
2227,4.27,2013 Q1
