co_id,eps,time
2412,1.10,2019 Q2
2412,1.08,2019 Q1
2412,4.58,2018
2412,1.1,2018 Q3
2412,1.27,2018 Q2
2412,1.13,2018 Q1
2412,5.01,2017
2412,1.31,2017 Q3
2412,1.35,2017 Q2
2412,1.24,2017 Q1
2412,5.16,2016
2412,1.23,2016 Q3
2412,1.43,2016 Q2
2412,1.5,2016 Q1
2412,5.52,2015
2412,1.52,2015 Q3
2412,1.44,2015 Q2
2412,1.34,2015 Q1
2412,4.98,2014
2412,1.25,2014 Q3
2412,1.36,2014 Q2
2412,1.32,2014 Q1
2412,5.12,2013
2412,1.37,2013 Q3
2412,1.37,2013 Q2
2412,1.19,2013 Q1
