co_id,eps,time
6005,0.15,2019 Q2
6005,0.26,2019 Q1
6005,0.61,2018
6005,0.1,2018 Q3
6005,0.27,2018 Q2
6005,0.37,2018 Q1
6005,1.33,2017
6005,0.41,2017 Q3
6005,0.25,2017 Q2
6005,0.24,2017 Q1
6005,0.53,2016
6005,0.2,2016 Q3
6005,0.18,2016 Q2
6005,0.07,2016 Q1
6005,0.66,2015
6005,-0.01,2015 Q3
6005,0.15,2015 Q2
6005,0.24,2015 Q1
6005,0.85,2014
6005,0.19,2014 Q3
6005,0.26,2014 Q2
6005,0.2,2014 Q1
6005,0.62,2013
6005,0.19,2013 Q3
6005,0.11,2013 Q2
6005,0.12,2013 Q1
