co_id,eps,time
6505,0.84,2019 Q2
6505,0.97,2019 Q1
6505,6.31,2018
6505,2.17,2018 Q3
6505,2.65,2018 Q2
6505,1.92,2018 Q1
6505,8.42,2017
6505,2.34,2017 Q3
6505,1.27,2017 Q2
6505,2.37,2017 Q1
6505,7.95,2016
6505,1.75,2016 Q3
6505,2.71,2016 Q2
6505,1.1,2016 Q1
6505,4.97,2015
6505,0.94,2015 Q3
6505,2.59,2015 Q2
6505,0.12,2015 Q1
6505,0.95,2014
6505,0.72,2014 Q3
6505,0.68,2014 Q2
6505,0.92,2014 Q1
6505,2.82,2013
6505,1.04,2013 Q3
6505,0.06,2013 Q2
6505,1.01,2013 Q1
