co_id,eps,time
2883,0.29,2019 Q2
2883,0.25,2019 Q1
2883,0.54,2018
2883,0.17,2018 Q3
2883,0.19,2018 Q2
2883,0.23,2018 Q1
2883,0.8,2017
2883,0.37,2017 Q3
2883,0.12,2017 Q2
2883,0.12,2017 Q1
2883,0.4,2016
2883,0.17,2016 Q3
2883,0.05,2016 Q2
2883,0.08,2016 Q1
2883,0.58,2015
2883,0.07,2015 Q3
2883,0.16,2015 Q2
2883,0.18,2015 Q1
2883,0.73,2014
2883,0.22,2014 Q3
2883,0.14,2014 Q2
2883,0.18,2014 Q1
2883,0.56,2013
2883,0.19,2013 Q3
2883,0.14,2013 Q2
2883,0.1,2013 Q1
