co_id,eps,time
2897,0.10,2019 Q2
2897,0.20,2019 Q1
2897,0.4,2018
2897,0.09,2018 Q3
2897,0.14,2018 Q2
2897,0.07,2018 Q1
2897,0.45,2017
2897,0.12,2017 Q3
2897,0.12,2017 Q2
2897,0.19,2017 Q1
2897,0.69,2016
2897,0.21,2016 Q3
2897,0.38,2016 Q2
