co_id,eps,time
9910,2.23,2019 Q2
9910,2.21,2019 Q1
9910,7.88,2018
9910,2.36,2018 Q3
9910,2.12,2018 Q2
9910,1.14,2018 Q1
9910,6.58,2017
9910,1.9,2017 Q3
9910,1.74,2017 Q2
9910,1.14,2017 Q1
9910,6.67,2016
9910,1.74,2016 Q3
9910,2.09,2016 Q2
9910,1.53,2016 Q1
9910,7.11,2015
9910,2.1,2015 Q3
9910,1.64,2015 Q2
9910,1.45,2015 Q1
9910,5.33,2014
9910,1.51,2014 Q3
9910,1.06,2014 Q2
9910,1.18,2014 Q1
9910,4.12,2013
9910,1.17,2013 Q3
9910,1.15,2013 Q2
9910,0.75,2013 Q1
