co_id,eps,time
2454,4.11,2019 Q2
2454,2.17,2019 Q1
2454,13.26,2018
2454,4.39,2018 Q3
2454,4.75,2018 Q2
2454,1.69,2018 Q1
2454,15.56,2017
2454,3.26,2017 Q3
2454,1.51,2017 Q2
2454,4.29,2017 Q1
2454,15.16,2016
2454,4.98,2016 Q3
2454,4.16,2016 Q2
2454,2.79,2016 Q1
2454,16.6,2015
2454,5.09,2015 Q3
2454,4.06,2015 Q2
2454,4.62,2015 Q1
2454,30.04,2014
2454,8.51,2014 Q3
2454,8.03,2014 Q2
2454,6.82,2014 Q1
2454,20.51,2013
2454,6.28,2013 Q3
2454,5.01,2013 Q2
2454,2.79,2013 Q1
